Iteration,Individual,0,1,2
175,16,9.0,18.2,0.0
175,17,5.8,2.6,0.0
175,18,13.9,9.1,0.0
175,19,9.8,1.1,0.0
175,20,3.0,11.8,0.0
176,1,8.3,14.4,0.0
176,2,6.0,2.9,0.0
176,3,3.7,6.9,0.0
176,4,3.3,9.0,0.0
176,5,4.1,17.6,0.0
176,6,4.4,9.0,0.0
176,7,2.8,4.0,0.0
176,8,18.1,8.8,0.0
176,9,16.8,16.6,0.0
176,10,0.8,3.4,0.0
176,11,2.0,8.4,0.0
176,12,10.7,9.0,0.0
176,13,8.6,16.5,0.0
176,14,13.8,16.5,0.0
176,15,5.6,15.8,0.0
176,16,9.0,18.2,0.0
176,17,5.8,2.6,0.0
176,18,13.9,9.1,0.0
176,19,9.8,1.1,0.0
176,20,3.0,11.8,0.0
177,1,8.3,14.4,0.0
177,2,6.0,2.9,0.0
177,3,3.7,6.9,0.0
177,4,3.3,9.0,0.0
177,5,4.1,17.6,0.0
177,6,4.4,9.0,0.0
177,7,2.8,4.0,0.0
177,8,18.1,8.8,0.0
177,9,16.8,16.6,0.0
177,10,0.8,3.4,0.0
177,11,2.0,8.4,0.0
177,12,10.7,9.0,0.0
177,13,8.6,16.5,0.0
177,14,13.8,16.5,0.0
177,15,5.6,15.8,0.0
177,16,9.0,18.2,0.0
177,17,5.8,2.6,0.0
177,18,13.9,9.1,0.0
177,19,9.8,1.1,0.0
177,20,3.0,11.8,0.0
178,1,8.3,14.4,0.0
178,2,6.0,2.9,0.0
178,3,3.7,6.9,0.0
178,4,3.3,9.0,0.0
178,5,4.1,17.6,0.0
178,6,4.4,9.0,0.0
178,7,2.8,4.0,0.0
178,8,18.1,8.8,0.0
178,9,16.8,16.6,0.0
178,10,0.8,3.4,0.0
178,11,2.0,8.4,0.0
178,12,10.7,9.0,0.0
178,13,8.6,16.5,0.0
178,14,13.8,16.5,0.0
178,15,5.6,15.8,0.0
178,16,9.0,18.2,0.0
178,17,5.8,2.6,0.0
178,18,13.9,9.1,0.0
178,19,9.8,1.1,0.0
178,20,3.0,11.8,0.0
179,1,8.3,14.4,0.0
179,2,6.0,2.9,0.0
179,3,3.7,6.9,0.0
179,4,3.3,9.0,0.0
179,5,4.1,17.6,0.0
179,6,4.4,9.0,0.0
179,7,2.8,4.0,0.0
179,8,18.1,8.8,0.0
179,9,16.8,16.6,0.0
179,10,0.8,3.4,0.0
179,11,2.0,8.4,0.0
179,12,10.7,9.0,0.0
179,13,8.6,16.5,0.0
179,14,13.8,16.5,0.0
179,15,5.6,15.8,0.0
179,16,9.0,18.2,0.0
179,17,5.8,2.6,0.0
179,18,13.9,9.1,0.0
179,19,9.8,1.1,0.0
179,20,3.0,11.8,0.0
180,1,8.3,14.4,0.0
180,2,6.0,2.9,0.0
180,3,3.7,6.9,0.0
180,4,3.3,9.0,0.0
180,5,4.1,17.6,0.0
180,6,4.4,9.0,0.0
180,7,2.8,4.0,0.0
180,8,18.1,8.8,0.0
180,9,16.8,16.6,0.0
180,10,0.8,3.4,0.0
180,11,2.0,8.4,0.0
180,12,10.7,9.0,0.0
180,13,8.6,16.5,0.0
180,14,13.8,16.5,0.0
180,15,5.6,15.8,0.0
180,16,9.0,18.2,0.0
180,17,5.8,2.6,0.0
180,18,13.9,9.1,0.0
180,19,9.8,1.1,0.0
180,20,3.0,11.8,0.0
181,1,8.3,14.4,0.0
181,2,6.0,2.9,0.0
181,3,3.7,6.9,0.0
181,4,3.3,9.0,0.0
181,5,4.1,17.6,0.0
181,6,4.4,9.0,0.0
181,7,2.8,4.0,0.0
181,8,18.1,8.8,0.0
181,9,16.8,16.6,0.0
181,10,0.8,3.4,0.0
181,11,2.0,8.4,0.0
181,12,10.7,9.0,0.0
181,13,8.6,16.5,0.0
181,14,13.8,16.5,0.0
181,15,5.6,15.8,0.0
181,16,9.0,18.2,0.0
181,17,5.8,2.6,0.0
181,18,13.9,9.1,0.0
181,19,9.8,1.1,0.0
181,20,3.0,11.8,0.0
182,1,8.3,14.4,0.0
182,2,6.0,2.9,0.0
182,3,3.7,6.9,0.0
182,4,3.3,9.0,0.0
182,5,4.1,17.6,0.0
182,6,4.4,9.0,0.0
182,7,2.8,4.0,0.0
182,8,18.1,8.8,0.0
182,9,16.8,16.6,0.0
182,10,0.8,3.4,0.0
182,11,2.0,8.4,0.0
182,12,10.7,9.0,0.0
182,13,8.6,16.5,0.0
182,14,13.8,16.5,0.0
182,15,5.6,15.8,0.0
182,16,9.0,18.2,0.0
182,17,5.8,2.6,0.0
182,18,13.9,9.1,0.0
182,19,9.8,1.1,0.0
182,20,3.0,11.8,0.0
183,1,8.3,14.4,0.0
183,2,6.0,2.9,0.0
183,3,3.7,6.9,0.0
183,4,3.3,9.0,0.0
183,5,4.1,17.6,0.0
183,6,4.4,9.0,0.0
183,7,2.8,4.0,0.0
183,8,18.1,8.8,0.0
183,9,16.8,16.6,0.0
183,10,0.8,3.4,0.0
183,11,2.0,8.4,0.0
183,12,10.7,9.0,0.0
183,13,8.6,16.5,0.0
183,14,13.8,16.5,0.0
183,15,5.6,15.8,0.0
183,16,9.0,18.2,0.0
183,17,5.8,2.6,0.0
183,18,13.9,9.1,0.0
183,19,9.8,1.1,0.0
183,20,3.0,11.8,0.0
184,1,8.3,14.4,0.0
184,2,6.0,2.9,0.0
184,3,3.7,6.9,0.0
184,4,3.3,9.0,0.0
184,5,4.1,17.6,0.0
184,6,4.4,9.0,0.0
184,7,2.8,4.0,0.0
184,8,18.1,8.8,0.0
184,9,16.8,16.6,0.0
184,10,0.8,3.4,0.0
184,11,2.0,8.4,0.0
184,12,10.7,9.0,0.0
184,13,8.5,16.5,0.0
184,14,13.8,16.5,0.0
184,15,5.6,15.8,0.0
184,16,9.0,18.2,0.0
184,17,5.8,2.6,0.0
184,18,13.9,9.1,0.0
184,19,9.8,1.1,0.0
184,20,3.0,11.8,0.0
185,1,8.3,14.4,0.0
185,2,6.0,2.9,0.0
185,3,3.7,6.9,0.0
185,4,3.3,9.0,0.0
185,5,4.1,17.6,0.0
185,6,4.4,9.0,0.0
185,7,2.8,4.0,0.0
185,8,18.1,8.8,0.0
185,9,16.8,16.6,0.0
185,10,0.8,3.4,0.0
185,11,2.0,8.4,0.0
185,12,10.7,9.0,0.0
185,13,8.5,16.5,0.0
185,14,13.8,16.5,0.0
185,15,5.6,15.8,0.0
185,16,9.0,18.2,0.0
185,17,5.8,2.6,0.0
185,18,13.9,9.1,0.0
185,19,9.8,1.1,0.0
185,20,3.0,11.8,0.0
186,1,8.3,14.4,0.0
186,2,6.0,2.9,0.0
186,3,3.7,6.9,0.0
186,4,3.3,9.0,0.0
186,5,4.1,17.6,0.0
186,6,4.4,9.0,0.0
186,7,2.8,4.0,0.0
186,8,18.1,8.8,0.0
186,9,16.8,16.6,0.0
186,10,0.8,3.4,0.0
186,11,2.0,8.4,0.0
186,12,10.7,9.0,0.0
186,13,8.5,16.5,0.0
186,14,13.8,16.5,0.0
186,15,5.6,15.8,0.0
186,16,9.0,18.2,0.0
186,17,5.8,2.6,0.0
186,18,13.9,9.1,0.0
186,19,9.8,1.1,0.0
186,20,3.0,11.8,0.0
187,1,8.3,14.4,0.0
187,2,6.0,2.9,0.0
187,3,3.7,6.9,0.0
187,4,3.3,9.0,0.0
187,5,4.1,17.6,0.0
187,6,4.4,9.0,0.0
187,7,2.8,4.0,0.0
187,8,18.1,8.8,0.0
187,9,16.8,16.6,0.0
187,10,0.8,3.4,0.0
187,11,2.0,8.4,0.0
187,12,10.7,9.0,0.0
187,13,8.5,16.5,0.0
187,14,13.8,16.5,0.0
187,15,5.6,15.8,0.0
187,16,9.0,18.2,0.0
187,17,5.8,2.6,0.0
187,18,13.9,9.1,0.0
187,19,9.8,1.1,0.0
187,20,3.0,11.8,0.0
188,1,8.3,14.4,0.0
188,2,6.0,2.9,0.0
188,3,3.7,6.9,0.0
188,4,3.3,9.0,0.0
188,5,4.1,17.6,0.0
188,6,4.4,9.0,0.0
188,7,2.8,4.0,0.0
188,8,18.1,8.8,0.0
188,9,16.8,16.6,0.0
188,10,0.8,3.4,0.0
188,11,2.0,8.4,0.0
188,12,10.7,9.0,0.0
188,13,8.5,16.5,0.0
188,14,13.8,16.5,0.0
188,15,5.6,15.8,0.0
188,16,9.0,18.2,0.0
188,17,5.8,2.6,0.0
188,18,13.9,9.1,0.0
188,19,9.8,1.1,0.0
188,20,3.0,11.8,0.0
189,1,8.3,14.4,0.0
189,2,6.0,2.9,0.0
189,3,3.7,6.9,0.0
189,4,3.3,9.0,0.0
189,5,4.1,17.6,0.0
189,6,4.4,9.0,0.0
189,7,2.8,4.0,0.0
189,8,18.1,8.8,0.0
189,9,16.8,16.6,0.0
189,10,0.8,3.4,0.0
189,11,2.0,8.4,0.0
189,12,10.7,9.0,0.0
189,13,8.5,16.5,0.0
189,14,13.8,16.5,0.0
189,15,5.6,15.8,0.0
189,16,9.0,18.2,0.0
189,17,5.8,2.6,0.0
189,18,13.9,9.1,0.0
189,19,9.8,1.1,0.0
189,20,3.0,11.8,0.0
190,1,8.3,14.4,0.0
190,2,6.0,2.9,0.0
190,3,3.7,6.9,0.0
190,4,3.3,9.0,0.0
190,5,4.1,17.6,0.0
190,6,4.4,9.0,0.0
190,7,2.8,4.0,0.0
190,8,18.1,8.8,0.0
190,9,16.8,16.6,0.0
190,10,0.8,3.4,0.0
190,11,2.0,8.4,0.0
190,12,10.7,9.0,0.0
190,13,8.5,16.5,0.0
190,14,13.8,16.5,0.0
190,15,5.6,15.8,0.0
190,16,9.0,18.2,0.0
190,17,5.8,2.6,0.0
190,18,13.9,9.1,0.0
190,19,9.8,1.1,0.0
190,20,3.0,11.8,0.0
191,1,8.3,14.4,0.0
191,2,6.0,2.9,0.0
191,3,3.7,6.9,0.0
191,4,3.3,9.0,0.0
191,5,4.1,17.6,0.0
191,6,4.4,9.0,0.0
191,7,2.8,4.0,0.0
191,8,18.1,8.8,0.0
191,9,16.8,16.6,0.0
191,10,0.8,3.4,0.0
191,11,2.0,8.4,0.0
191,12,10.7,9.0,0.0
191,13,8.5,16.5,0.0
191,14,13.8,16.5,0.0
191,15,5.6,15.8,0.0
191,16,9.0,18.2,0.0
191,17,5.8,2.6,0.0
191,18,13.9,9.1,0.0
191,19,9.8,1.1,0.0
191,20,3.0,11.8,0.0
192,1,8.3,14.4,0.0
192,2,6.0,2.9,0.0
192,3,3.7,6.9,0.0
192,4,3.3,9.0,0.0
192,5,4.1,17.6,0.0
192,6,4.4,9.0,0.0
192,7,2.8,4.0,0.0
192,8,18.1,8.8,0.0
192,9,16.8,16.6,0.0
192,10,0.8,3.4,0.0
192,11,2.0,8.4,0.0
192,12,10.7,9.0,0.0
192,13,8.5,16.5,0.0
192,14,13.8,16.5,0.0
192,15,5.6,15.8,0.0
192,16,9.0,18.2,0.0
192,17,5.8,2.6,0.0
192,18,13.9,9.1,0.0
192,19,9.8,1.1,0.0
192,20,3.0,11.8,0.0
193,1,8.3,14.4,0.0
193,2,6.0,2.9,0.0
193,3,3.7,6.9,0.0
193,4,3.3,9.0,0.0
193,5,4.1,17.6,0.0
193,6,4.4,9.0,0.0
193,7,2.8,4.0,0.0
193,8,18.1,8.8,0.0
193,9,16.8,16.6,0.0
193,10,0.8,3.4,0.0
193,11,2.0,8.4,0.0
193,12,10.7,9.0,0.0
193,13,8.5,16.5,0.0
193,14,13.8,16.5,0.0
193,15,5.6,15.8,0.0
193,16,9.0,18.2,0.0
193,17,5.8,2.6,0.0
193,18,13.9,9.1,0.0
193,19,9.8,1.1,0.0
193,20,3.0,11.8,0.0
194,1,8.3,14.4,0.0
194,2,6.0,2.9,0.0
194,3,3.7,6.9,0.0
194,4,3.3,9.0,0.0
194,5,4.1,17.6,0.0
194,6,4.4,9.0,0.0
194,7,2.8,4.0,0.0
194,8,18.1,8.8,0.0
194,9,16.8,16.6,0.0
194,10,0.8,3.4,0.0
194,11,2.0,8.4,0.0
194,12,10.7,9.0,0.0
194,13,8.5,16.5,0.0
194,14,13.8,16.5,0.0
194,15,5.6,15.8,0.0
194,16,9.0,18.2,0.0
194,17,5.8,2.6,0.0
194,18,13.9,9.1,0.0
194,19,9.8,1.1,0.0
194,20,3.0,11.8,0.0
195,1,8.3,14.4,0.0
195,2,6.0,2.9,0.0
195,3,3.7,6.9,0.0
195,4,3.3,9.0,0.0
195,5,4.1,17.6,0.0
195,6,4.4,9.0,0.0
195,7,2.8,4.0,0.0
195,8,18.1,8.8,0.0
195,9,16.8,16.6,0.0
195,10,0.8,3.4,0.0
195,11,2.0,8.4,0.0
195,12,10.7,9.0,0.0
195,13,8.5,16.5,0.0
195,14,13.8,16.5,0.0
195,15,5.6,15.8,0.0
195,16,9.0,18.2,0.0
195,17,5.8,2.6,0.0
195,18,13.9,9.1,0.0
195,19,9.8,1.1,0.0
195,20,3.0,11.8,0.0
196,1,8.3,14.4,0.0
196,2,6.0,2.9,0.0
196,3,3.7,6.9,0.0
196,4,3.3,9.0,0.0
196,5,4.1,17.6,0.0
196,6,4.4,9.0,0.0
196,7,2.8,4.0,0.0
196,8,18.1,8.8,0.0
196,9,16.8,16.6,0.0
196,10,0.8,3.4,0.0
196,11,2.0,8.4,0.0
196,12,10.7,9.0,0.0
196,13,8.5,16.5,0.0
196,14,13.8,16.5,0.0
196,15,5.6,15.8,0.0
196,16,9.0,18.2,0.0
196,17,5.8,2.6,0.0
196,18,13.9,9.1,0.0
196,19,9.8,1.1,0.0
196,20,3.0,11.8,0.0
197,1,8.3,14.4,0.0
197,2,6.0,2.9,0.0
197,3,3.7,6.9,0.0
197,4,3.3,9.0,0.0
197,5,4.1,17.6,0.0
197,6,4.4,9.0,0.0
197,7,2.8,4.0,0.0
197,8,18.1,8.8,0.0
197,9,16.8,16.6,0.0
197,10,0.8,3.4,0.0
197,11,2.0,8.4,0.0
197,12,10.7,9.0,0.0
197,13,8.5,16.5,0.0
197,14,13.8,16.5,0.0
197,15,5.6,15.8,0.0
197,16,9.0,18.2,0.0
197,17,5.8,2.6,0.0
197,18,13.9,9.1,0.0
197,19,9.8,1.1,0.0
197,20,3.0,11.8,0.0
198,1,8.3,14.4,0.0
198,2,6.0,2.9,0.0
198,3,3.7,6.9,0.0
198,4,3.3,9.0,0.0
198,5,4.1,17.6,0.0
198,6,4.4,9.0,0.0
198,7,2.8,4.0,0.0
198,8,18.1,8.8,0.0
198,9,16.8,16.6,0.0
198,10,0.8,3.4,0.0
198,11,2.0,8.4,0.0
198,12,10.7,9.0,0.0
198,13,8.5,16.5,0.0
198,14,13.8,16.5,0.0
198,15,5.6,15.8,0.0
198,16,9.0,18.2,0.0
198,17,5.8,2.6,0.0
198,18,13.9,9.1,0.0
198,19,9.8,1.1,0.0
198,20,3.0,11.8,0.0
199,1,8.3,14.4,0.0
199,2,6.0,2.9,0.0
199,3,3.7,6.9,0.0
199,4,3.3,9.0,0.0
199,5,4.1,17.6,0.0
199,6,4.4,9.0,0.0
199,7,2.8,4.0,0.0
199,8,18.1,8.8,0.0
199,9,16.8,16.6,0.0
199,10,0.8,3.4,0.0
199,11,2.0,8.4,0.0
199,12,10.7,9.0,0.0
199,13,8.5,16.5,0.0
199,14,13.8,16.5,0.0
199,15,5.6,15.8,0.0
199,16,9.0,18.2,0.0
199,17,5.8,2.6,0.0
199,18,13.9,9.1,0.0
199,19,9.8,1.1,0.0
199,20,3.0,11.8,0.0
200,1,8.3,14.4,0.0
200,2,6.0,2.9,0.0
200,3,3.7,6.9,0.0
200,4,3.3,9.0,0.0
200,5,4.1,17.6,0.0
200,6,4.4,9.0,0.0
200,7,2.8,4.0,0.0
200,8,18.1,8.8,0.0
200,9,16.8,16.6,0.0
200,10,0.8,3.4,0.0
200,11,2.0,8.4,0.0
200,12,10.7,9.0,0.0
200,13,8.5,16.5,0.0
200,14,13.8,16.5,0.0
200,15,5.6,15.8,0.0
200,16,9.0,18.2,0.0
200,17,5.8,2.6,0.0
200,18,13.9,9.1,0.0
200,19,9.8,1.1,0.0
200,20,3.0,11.8,0.0
201,1,8.3,14.4,0.0
201,2,6.0,2.9,0.0
201,3,3.7,6.9,0.0
201,4,3.3,9.0,0.0
201,5,4.1,17.6,0.0
201,6,4.4,9.0,0.0
201,7,2.8,4.0,0.0
201,8,18.1,8.8,0.0
201,9,16.8,16.6,0.0
201,10,0.8,3.4,0.0
201,11,2.0,8.4,0.0
201,12,10.7,9.0,0.0
201,13,8.5,16.5,0.0
201,14,13.8,16.5,0.0
201,15,5.6,15.8,0.0
201,16,9.0,18.2,0.0
201,17,5.8,2.6,0.0
201,18,13.9,9.1,0.0
201,19,9.8,1.1,0.0
201,20,3.0,11.8,0.0
202,1,8.3,14.4,0.0
202,2,6.0,2.9,0.0
202,3,3.7,6.9,0.0
202,4,3.3,9.0,0.0
202,5,4.1,17.6,0.0
202,6,4.4,9.0,0.0
202,7,2.8,4.0,0.0
202,8,18.1,8.8,0.0
202,9,16.8,16.6,0.0
202,10,0.8,3.4,0.0
202,11,2.0,8.4,0.0
202,12,10.7,9.0,0.0
202,13,8.5,16.5,0.0
202,14,13.8,16.5,0.0
202,15,5.6,15.8,0.0
202,16,9.0,18.2,0.0
202,17,5.8,2.6,0.0
202,18,13.9,9.1,0.0
202,19,9.8,1.1,0.0
202,20,3.0,11.8,0.0
203,1,8.3,14.4,0.0
203,2,6.0,2.9,0.0
203,3,3.7,6.9,0.0
203,4,3.3,9.0,0.0
203,5,4.1,17.6,0.0
203,6,4.4,9.0,0.0
203,7,2.8,4.0,0.0
203,8,18.1,8.8,0.0
203,9,16.8,16.6,0.0
203,10,0.8,3.4,0.0
203,11,2.0,8.4,0.0
203,12,10.7,9.0,0.0
203,13,8.5,16.5,0.0
203,14,13.8,16.5,0.0
203,15,5.6,15.8,0.0
203,16,9.0,18.2,0.0
203,17,5.8,2.6,0.0
203,18,13.9,9.1,0.0
203,19,9.8,1.1,0.0
203,20,3.0,11.8,0.0
204,1,8.3,14.4,0.0
204,2,6.0,2.9,0.0
204,3,3.7,6.9,0.0
204,4,3.3,9.0,0.0
204,5,4.1,17.6,0.0
204,6,4.4,9.0,0.0
204,7,2.8,4.0,0.0
204,8,18.1,8.8,0.0
204,9,16.8,16.6,0.0
204,10,0.8,3.4,0.0
204,11,2.0,8.4,0.0
204,12,10.7,9.0,0.0
204,13,8.5,16.5,0.0
204,14,13.8,16.5,0.0
204,15,5.6,15.8,0.0
204,16,9.0,18.2,0.0
204,17,5.8,2.6,0.0
204,18,13.9,9.1,0.0
204,19,9.8,1.1,0.0
204,20,3.0,11.8,0.0
205,1,8.3,14.4,0.0
205,2,6.0,2.9,0.0
205,3,3.7,6.9,0.0
205,4,3.3,9.0,0.0
205,5,4.1,17.6,0.0
205,6,4.4,9.0,0.0
205,7,2.8,4.0,0.0
205,8,18.1,8.8,0.0
205,9,16.8,16.6,0.0
205,10,0.8,3.4,0.0
205,11,2.0,8.4,0.0
205,12,10.7,9.0,0.0
205,13,8.5,16.5,0.0
205,14,13.8,16.5,0.0
205,15,5.6,15.8,0.0
205,16,9.0,18.2,0.0
205,17,5.8,2.6,0.0
205,18,13.9,9.1,0.0
205,19,9.8,1.1,0.0
205,20,3.0,11.8,0.0
206,1,8.3,14.4,0.0
206,2,6.0,2.9,0.0
206,3,3.7,6.9,0.0
206,4,3.3,9.0,0.0
206,5,4.1,17.6,0.0
206,6,4.4,9.0,0.0
206,7,2.8,4.0,0.0
206,8,18.1,8.8,0.0
206,9,16.8,16.6,0.0
206,10,0.8,3.4,0.0
206,11,2.0,8.4,0.0
206,12,10.7,9.0,0.0
206,13,8.5,16.5,0.0
206,14,13.8,16.5,0.0
206,15,5.6,15.8,0.0
206,16,9.0,18.2,0.0
206,17,5.8,2.6,0.0
206,18,13.9,9.1,0.0
206,19,9.8,1.1,0.0
206,20,3.0,11.8,0.0
207,1,8.3,14.4,0.0
207,2,6.0,2.9,0.0
207,3,3.7,6.9,0.0
207,4,3.3,9.0,0.0
207,5,4.1,17.6,0.0
207,6,4.4,9.0,0.0
207,7,2.8,4.0,0.0
207,8,18.1,8.8,0.0
207,9,16.8,16.6,0.0
207,10,0.8,3.4,0.0
207,11,2.0,8.4,0.0
207,12,10.7,9.0,0.0
207,13,8.5,16.5,0.0
207,14,13.8,16.5,0.0
207,15,5.6,15.8,0.0
207,16,9.0,18.2,0.0
207,17,5.8,2.6,0.0
207,18,13.9,9.1,0.0
207,19,9.8,1.1,0.0
207,20,3.0,11.8,0.0
208,1,8.3,14.4,0.0
208,2,6.0,2.9,0.0
208,3,3.7,6.9,0.0
208,4,3.3,9.0,0.0
208,5,4.1,17.6,0.0
208,6,4.4,9.0,0.0
208,7,2.8,4.0,0.0
208,8,18.1,8.8,0.0
208,9,16.8,16.6,0.0
208,10,0.8,3.4,0.0
208,11,2.0,8.4,0.0
208,12,10.7,9.0,0.0
208,13,8.5,16.5,0.0
208,14,13.8,16.5,0.0
208,15,5.6,15.8,0.0
208,16,9.0,18.2,0.0
208,17,5.8,2.6,0.0
208,18,13.9,9.1,0.0
208,19,9.8,1.1,0.0
208,20,3.0,11.8,0.0
209,1,8.3,14.4,0.0
209,2,6.0,2.9,0.0
209,3,3.7,6.9,0.0
209,4,3.3,9.0,0.0
209,5,4.1,17.6,0.0
209,6,4.4,9.0,0.0
209,7,2.8,4.0,0.0
209,8,18.1,8.8,0.0
209,9,16.8,16.6,0.0
209,10,0.8,3.4,0.0
209,11,2.0,8.4,0.0
209,12,10.7,9.0,0.0
209,13,8.5,16.5,0.0
209,14,13.8,16.5,0.0
209,15,5.6,15.8,0.0
209,16,9.0,18.2,0.0
209,17,5.8,2.6,0.0
209,18,13.9,9.1,0.0
209,19,9.8,1.1,0.0
209,20,3.0,11.8,0.0
210,1,8.3,14.4,0.0
210,2,6.0,2.9,0.0
210,3,3.7,6.9,0.0
210,4,3.3,9.0,0.0
210,5,4.1,17.6,0.0
210,6,4.4,9.0,0.0
210,7,2.8,4.0,0.0
210,8,18.1,8.8,0.0
210,9,16.8,16.6,0.0
210,10,0.8,3.4,0.0
210,11,2.0,8.4,0.0
210,12,10.7,9.0,0.0
210,13,8.5,16.5,0.0
210,14,13.8,16.5,0.0
210,15,5.6,15.8,0.0
210,16,9.0,18.2,0.0
210,17,5.8,2.6,0.0
210,18,13.9,9.1,0.0
210,19,9.8,1.1,0.0
210,20,3.0,11.8,0.0
211,1,8.3,14.4,0.0
211,2,6.0,2.9,0.0
211,3,3.7,6.9,0.0
211,4,3.3,9.0,0.0
211,5,4.1,17.6,0.0
211,6,4.4,9.0,0.0
211,7,2.8,4.0,0.0
211,8,18.1,8.8,0.0
211,9,16.8,16.6,0.0
211,10,0.8,3.4,0.0
211,11,2.0,8.4,0.0
211,12,10.7,9.0,0.0
211,13,8.5,16.5,0.0
211,14,13.8,16.5,0.0
211,15,5.6,15.8,0.0
211,16,9.0,18.2,0.0
211,17,5.8,2.6,0.0
211,18,13.9,9.1,0.0
211,19,9.8,1.1,0.0
211,20,3.0,11.8,0.0
212,1,8.3,14.4,0.0
212,2,6.0,2.9,0.0
212,3,3.7,6.9,0.0
212,4,3.3,9.0,0.0
212,5,4.1,17.6,0.0
212,6,4.4,9.0,0.0
212,7,2.8,4.0,0.0
212,8,18.1,8.8,0.0
212,9,16.8,16.6,0.0
212,10,0.8,3.4,0.0
212,11,2.0,8.4,0.0
212,12,10.7,9.0,0.0
212,13,8.5,16.5,0.0
212,14,13.8,16.5,0.0
212,15,5.6,15.8,0.0
212,16,9.0,18.2,0.0
212,17,5.8,2.6,0.0
212,18,13.9,9.1,0.0
212,19,9.8,1.1,0.0
212,20,3.0,11.8,0.0
213,1,8.3,14.4,0.0
213,2,6.0,2.9,0.0
213,3,3.7,6.9,0.0
213,4,3.3,9.0,0.0
213,5,4.1,17.6,0.0
213,6,4.4,9.0,0.0
213,7,2.8,4.0,0.0
213,8,18.1,8.8,0.0
213,9,16.8,16.6,0.0
213,10,0.8,3.4,0.0
213,11,2.0,8.4,0.0
213,12,10.7,9.0,0.0
213,13,8.5,16.5,0.0
213,14,13.8,16.5,0.0
213,15,5.6,15.8,0.0
213,16,9.0,18.2,0.0
213,17,5.8,2.6,0.0
213,18,13.9,9.1,0.0
213,19,9.8,1.1,0.0
213,20,3.0,11.8,0.0
214,1,8.3,14.4,0.0
214,2,6.0,2.9,0.0
214,3,3.7,6.9,0.0
214,4,3.3,9.0,0.0
214,5,4.1,17.6,0.0
214,6,4.4,9.0,0.0
214,7,2.8,4.0,0.0
214,8,18.1,8.8,0.0
214,9,16.8,16.6,0.0
214,10,0.8,3.4,0.0
214,11,2.0,8.4,0.0
214,12,10.7,9.0,0.0
214,13,8.5,16.5,0.0
214,14,13.8,16.5,0.0
214,15,5.6,15.8,0.0
214,16,9.0,18.2,0.0
214,17,5.8,2.6,0.0
214,18,13.9,9.1,0.0
214,19,9.8,1.1,0.0
214,20,3.0,11.8,0.0
215,1,8.3,14.4,0.0
215,2,6.0,2.9,0.0
215,3,3.7,6.9,0.0
215,4,3.3,9.0,0.0
215,5,4.1,17.6,0.0
215,6,4.4,9.0,0.0
215,7,2.8,4.0,0.0
215,8,18.1,8.8,0.0
215,9,16.8,16.6,0.0
215,10,0.8,3.4,0.0
215,11,2.0,8.4,0.0
215,12,10.7,9.0,0.0
215,13,8.5,16.5,0.0
215,14,13.8,16.5,0.0
215,15,5.6,15.8,0.0
215,16,9.0,18.2,0.0
215,17,5.8,2.6,0.0
215,18,13.9,9.1,0.0
215,19,9.8,1.1,0.0
215,20,3.0,11.8,0.0
216,1,8.3,14.4,0.0
216,2,6.0,2.9,0.0
216,3,3.7,6.9,0.0
216,4,3.3,9.0,0.0
216,5,4.1,17.6,0.0
216,6,4.4,9.0,0.0
216,7,2.8,4.0,0.0
216,8,18.1,8.8,0.0
216,9,16.8,16.6,0.0
216,10,0.8,3.4,0.0
216,11,2.0,8.4,0.0
216,12,10.7,9.0,0.0
216,13,8.5,16.5,0.0
216,14,13.8,16.5,0.0
216,15,5.6,15.8,0.0
216,16,9.0,18.2,0.0
216,17,5.8,2.6,0.0
216,18,13.9,9.1,0.0
216,19,9.8,1.1,0.0
216,20,3.0,11.8,0.0
217,1,8.3,14.4,0.0
217,2,6.0,2.9,0.0
217,3,3.7,6.9,0.0
217,4,3.3,9.0,0.0
217,5,4.1,17.6,0.0
217,6,4.4,9.0,0.0
217,7,2.8,4.0,0.0
217,8,18.1,8.8,0.0
217,9,16.8,16.6,0.0
217,10,0.8,3.4,0.0
217,11,2.0,8.4,0.0
217,12,10.7,9.0,0.0
217,13,8.5,16.5,0.0
217,14,13.8,16.5,0.0
217,15,5.6,15.8,0.0
217,16,9.0,18.2,0.0
217,17,5.8,2.6,0.0
217,18,13.9,9.1,0.0
217,19,9.8,1.1,0.0
217,20,3.0,11.8,0.0
218,1,8.3,14.4,0.0
218,2,6.0,2.9,0.0
218,3,3.7,6.9,0.0
218,4,3.3,9.0,0.0
218,5,4.1,17.6,0.0
218,6,4.4,9.0,0.0
218,7,2.8,4.0,0.0
218,8,18.1,8.8,0.0
218,9,16.8,16.6,0.0
218,10,0.8,3.4,0.0
218,11,2.0,8.4,0.0
218,12,10.7,9.0,0.0
218,13,8.5,16.5,0.0
218,14,13.8,16.5,0.0
218,15,5.6,15.8,0.0
218,16,9.0,18.2,0.0
218,17,5.8,2.6,0.0
218,18,13.9,9.1,0.0
218,19,9.8,1.1,0.0
218,20,3.0,11.8,0.0
219,1,8.3,14.4,0.0
219,2,6.0,2.9,0.0
219,3,3.7,6.9,0.0
219,4,3.3,9.0,0.0
219,5,4.1,17.6,0.0
219,6,4.4,9.0,0.0
219,7,2.8,4.0,0.0
219,8,18.1,8.8,0.0
219,9,16.8,16.6,0.0
